CCSDS_OEM_VERS = 2.0
CREATION_DATE  = 2026-07-13T16:28:15.273
ORIGINATOR     = NASA/JSC/FOD/TOPO

META_START
OBJECT_NAME          = ISS
OBJECT_ID            = 1998-067-A
CENTER_NAME          = Earth
REF_FRAME            = EME2000
TIME_SYSTEM          = UTC
START_TIME           = 2026-07-13T12:00:00.000
USEABLE_START_TIME   = 2026-07-13T12:00:00.000
USEABLE_STOP_TIME    = 2026-07-28T12:00:00.000
STOP_TIME            = 2026-07-28T12:00:00.000
META_STOP

COMMENT ---------------------------------------------------------------
COMMENT TRIMMED FIXTURE for the OD module OEM-input test (A2.2a).
COMMENT Source: NASA public ISS OEM,
COMMENT   https://nasa-public-data.s3.amazonaws.com/iss-coords/current/ISS_OEM/ISS.OEM_J2K_EPH.txt
COMMENT Retrieved: 2026-07-13. Trimmed to the first ~12 h of state
COMMENT vectors (4-min steps); event/covariance comments removed.
COMMENT Frame EME2000, TIME_SYSTEM UTC, CENTER Earth, units km / km/s.
COMMENT ---------------------------------------------------------------
2026-07-13T15:08:00.000 -4737.193897053190 3596.086761282360 -3291.110659165350 -5.36569161487110 -2.74339866545603 4.72690148000541
2026-07-13T15:12:00.000 -5837.198967648370 2815.003839579620 -2050.548121138870 -3.74478899370535 -3.72609316295637 5.54801729413714
2026-07-13T15:16:00.000 -6512.722933488510 1829.228148130100 -660.461207232795 -1.84997108334683 -4.43862024232673 5.96514612212357
2026-07-13T15:20:00.000 -6714.316553061130 710.348731401810 777.820819547070 0.18035246992183 -4.82841759559869 5.94709883523516
2026-07-13T15:24:00.000 -6427.223143621060 -460.228278613606 2159.337911207910 2.19735163999439 -4.86679737983100 5.49503827222980
2026-07-13T15:28:00.000 -5672.500824078690 -1597.324894874910 3383.316479269610 4.05335741257056 -4.55119487299308 4.64243862116077
2026-07-13T15:32:00.000 -4505.365813294810 -2618.300098457280 4360.637218226740 5.61318284414815 -3.90512679307096 3.45226224041624
2026-07-13T15:36:00.000 -3010.977824041200 -3449.099630283720 5020.336603058250 6.76398621886098 -2.97615010405362 2.01185123839620
2026-07-13T15:40:00.000 -1298.071289482890 -4029.592866194840 5314.673844295790 7.42324644741220 -1.83194273260603 0.42612603851159
2026-07-13T15:44:00.000 508.991738648630 -4317.809808435350 5222.434343007020 7.54393911349543 -0.55526950310092 -1.19006665512777
2026-07-13T15:48:00.000 2279.143659516750 -4292.879859093060 4750.365747239980 7.11748527712234 0.76182898780051 -2.71990852753719
2026-07-13T15:52:00.000 3883.945206407960 -3956.515436871160 3932.691895022110 6.17429760663232 2.02425040488498 -4.05254286404292
2026-07-13T15:56:00.000 5206.806383490070 -3332.965958679020 2828.743548781670 4.78220836054311 3.14043892295040 -5.09090488113162
2026-07-13T16:00:00.000 6151.481199098570 -2467.351126679390 1518.755557736140 3.04194369690954 4.02909423731032 -5.75894478335854
2026-07-13T16:04:00.000 6649.174846026420 -1422.462148712810 98.093968265952 1.08018475369143 4.62520346689290 -6.00747772593834
2026-07-13T16:08:00.000 6663.701897412390 -274.211433895494 -1329.726453632960 -0.95973477666740 4.88517388938902 -5.81826111237094
2026-07-13T16:12:00.000 6194.186053179610 893.959358088364 -2660.699841783420 -2.92879134474673 4.79025527553821 -5.20545440889272
2026-07-13T16:16:00.000 5275.062214437500 1997.247742352620 -3798.013380194860 -4.68364969358081 4.34789153474095 -4.21442622090755
2026-07-13T16:20:00.000 3973.390099452510 2955.706753613170 -4659.128996708630 -6.09741275769080 3.59077724433470 -2.91793259050264
2026-07-13T16:24:00.000 2383.802353462440 3700.006012613960 -5181.695700508390 -7.06852486383647 2.57408844215568 -1.41036167583280
2026-07-13T16:28:00.000 621.568381227225 4176.341866054080 -5327.920136806930 -7.52748747053744 1.37124730329925 0.19925375116144
2026-07-13T16:32:00.000 -1185.675614333730 4350.211542736930 -5087.177654989000 -7.44129388097019 0.06873196697699 1.79485149047734
2026-07-13T16:36:00.000 -2906.983563537840 4208.850114452750 -4476.753019106840 -6.81553806899233 -1.23978923747426 3.26121832200803
2026-07-13T16:40:00.000 -4417.408931912500 3762.210729252430 -3540.695224726580 -5.69443060977663 -2.45978050580165 4.49185255439152
2026-07-13T16:44:00.000 -5607.018526508200 3042.368148934720 -2346.793828947850 -4.15821516770830 -3.50252141743937 5.39664130649544
2026-07-13T16:48:00.000 -6388.971220533530 2101.346210786280 -981.802479721368 -2.31801646850567 -4.29155843147683 5.90870696225859
2026-07-13T16:52:00.000 -6706.049552390250 1007.430647535800 454.824980280329 -0.30805145167613 -4.76873457772171 5.98984121905719
2026-07-13T16:56:00.000 -6535.031622225370 -159.811950756807 1858.259630817530 1.72440666495821 -4.89884913811050 5.63379955186855
2026-07-13T17:00:00.000 -5888.476345269260 -1315.431912793060 3126.101746884420 3.63042516497092 -4.67253550914558 4.86693702917556
2026-07-13T17:04:00.000 -4813.719874988990 -2375.407250442380 4165.991877999240 5.27097311789206 -4.10678183533917 3.74596561192392
2026-07-13T17:08:00.000 -3389.230068066470 -3262.813916371220 4902.372481561720 6.52721218650766 -3.24332709253858 2.35323263030556
2026-07-13T17:12:00.000 -1718.722561099430 -3913.388249114180 5281.902814707500 7.30880760152534 -2.14522284002735 0.79037618562775
2026-07-13T17:16:00.000 76.460769225164 -4280.083437862290 5277.199404160220 7.55996652634713 -0.89201660822116 -0.82927023408659
2026-07-13T17:20:00.000 1866.093361075970 -4336.368525576670 4888.689935464640 7.26283630639747 0.42587781687477 -2.38859798643841
2026-07-13T17:24:00.000 3520.357284501470 -4078.096762482450 4144.557951839610 6.43865966710398 1.71340293293858 -3.77476005096832
2026-07-13T17:28:00.000 4919.119472148350 -3523.844832205140 3098.773112126150 5.14650622704133 2.87733839931169 -4.88697281473244
2026-07-13T17:32:00.000 5960.634526436830 -2713.682159634460 1827.307877208240 3.47971456432733 3.83292540067827 -5.64383925815900
2026-07-13T17:36:00.000 6569.056952173040 -1706.353320398150 422.693476224830 1.55949213398708 4.51029188405946 -5.98968457638791
2026-07-13T17:40:00.000 6700.111565708930 -575.028714217949 -1012.734789756940 -0.47393700174779 4.85989017025095 -5.89904574906723
2026-07-13T17:44:00.000 6344.408619740070 598.074470306212 -2374.393172946600 -2.47195291496782 4.85637315608993 -5.37878346785346
2026-07-13T17:48:00.000 5528.092511726600 1727.767837301890 -3563.190541561500 -4.28896104311941 4.50044091952654 -4.46747630087939
2026-07-13T17:52:00.000 4310.783075562040 2732.144920969440 -4492.800459028010 -5.79331639075506 3.81853291522380 -3.23217625613034
2026-07-13T17:56:00.000 2781.052088384430 3538.522615564010 -5095.880339342200 -6.87680877661028 2.86051234057777 -1.76298764352593
2026-07-13T18:00:00.000 1049.884498230800 4088.606661361370 -5328.811157404460 -7.46187674625465 1.69567627196263 -0.16629927444640
2026-07-13T18:04:00.000 -757.313475754692 4342.582203863660 -5174.714065512470 -7.50654058312312 0.40782375979203 1.44272824105844
2026-07-13T18:08:00.000 -2509.625459333680 4281.919573159170 -4644.622212993570 -7.00713433074182 -0.91047490348820 2.94798157029528
2026-07-13T18:12:00.000 -4079.920227959220 3910.736295528200 -3776.754139942100 -5.99874364682577 -2.16413050071759 4.24033819460477
2026-07-13T18:16:00.000 -5353.971271283610 3255.623993479160 -2633.906652603410 -4.55330924773983 -3.26205940450048 5.22533703954454
2026-07-13T18:20:00.000 -6238.828959210220 2363.879528328560 -1299.072436947480 -2.77522397533103 -4.12391199198725 5.83026778054527
2026-07-13T18:24:00.000 -6669.786421483190 1300.164532002130 130.531059408017 -0.79400721081007 -4.68627308148811 6.01012208085468
2026-07-13T18:28:00.000 -6615.293136110560 141.814679171937 1550.607078417830 1.24529885652835 -4.90765849387346 5.75133913864930
2026-07-13T18:32:00.000 -6079.371825648970 -1026.868193012820 2857.528351377040 3.19323097670779 -4.77189432557679 5.07303186061667
2026-07-13T18:36:00.000 -5101.283743217640 -2120.880659681010 3956.044128589750 4.90749657566219 -4.28930864924327 4.02539833341287
2026-07-13T18:40:00.000 -3752.491046774610 -3060.788253070060 4766.285775913750 6.26369256462353 -3.49562434609461 2.68554209400829
2026-07-13T18:44:00.000 -2131.259279699130 -3778.491783177290 5229.522310647420 7.16415335603465 -2.44893286964158 1.15136448852226
2026-07-13T18:48:00.000 -355.408736187778 -4222.077915639370 5312.292975141710 7.54447584911278 -1.22517932969721 -0.46572571950352
2026-07-13T18:52:00.000 1446.208551963110 -4359.463417287040 5008.705585313760 7.37760102764364 0.08729182705329 -2.04875310025163
2026-07-13T18:56:00.000 3142.917262793250 -4180.654706340950 4340.804688455610 6.67548648596626 1.39380725080155 -3.48321113865462
2026-07-13T19:00:00.000 4611.552933037630 -3698.486615579970 3357.026910341080 5.48844224796849 2.59991342990546 -4.66496981420855
2026-07-13T19:04:00.000 5745.343336478660 -2947.776539293340 2128.808621920130 3.90205548743287 3.61796539378536 -5.50768640026544
2026-07-13T19:08:00.000 6461.742140017000 -1982.908989618960 745.491777857074 2.03142590036385 4.37358317226605 -5.94945573469621
2026-07-13T19:12:00.000 6708.581316569370 -873.942597100157 -692.158337832444 0.01308378418491 4.81141936338064 -5.95766516607385
2026-07-13T19:16:00.000 6468.011286101000 298.531049073069 -2079.382027701640 -2.00540593520974 4.89960784540223 -5.53188116176421
2026-07-13T19:20:00.000 5757.783220020680 1449.343919296450 -3315.194321514060 -3.87682306933578 4.63210507087009 -4.70374850221101
2026-07-13T19:24:00.000 4629.821657815180 2495.023358510940 -4309.810618204410 -5.46539521027654 4.02893987901291 -3.53429994638353
2026-07-13T19:28:00.000 3166.255959980530 3359.863162148250 -4991.139078480600 -6.65666135088678 3.13432275519077 -2.10896610353836
2026-07-13T19:32:00.000 1473.331600451510 3981.329421591080 -5309.887066094460 -7.36524979737022 2.01312134409130 -0.53113630231228
2026-07-13T19:36:00.000 -326.288797020216 4314.464316917800 -5242.986210679290 -7.54041958867721 0.74605515606488 1.08532873800034
2026-07-13T19:40:00.000 -2102.256917170460 4335.039992764910 -4795.179082255460 -7.16923086222494 -0.57581764461665 2.62384298062931
2026-07-13T19:44:00.000 -3725.783233115480 4041.314093039410 -3998.724204431380 -6.27759706266188 -1.85724135023220 3.97301023907504
2026-07-13T19:48:00.000 -5078.852683562530 3454.256146172590 -2911.208643249170 -4.92896099732295 -3.00531854499057 5.03442609612334
2026-07-13T19:52:00.000 -6062.819534678100 2616.179213140130 -1611.542410597760 -3.22042274238755 -3.93618952244662 5.72994990007057
2026-07-13T19:56:00.000 -6605.749607813230 1587.799705445160 -194.325188748849 -1.27618758444879 -4.58133702630968 6.00786554650008
2026-07-13T20:00:00.000 -6667.903236793270 443.867773123304 1237.068762770040 0.76138629640253 -4.89318612832513 5.84732640861167
2026-07-13T20:04:00.000 -6244.776704971710 -732.372501246384 2578.179315639280 2.74296123300463 -4.84895372644353 5.26019105976474
2026-07-13T20:08:00.000 -5367.387981824220 -1855.357041809560 3731.233666803660 4.52372891402219 -4.45218260559408 4.28991469752545
2026-07-13T20:12:00.000 -4099.875728322480 -2843.509181201990 4612.346208247580 5.97421921012525 -3.73231190294796 3.00798874334963
2026-07-13T20:16:00.000 -2534.645223167980 -3625.194749513450 5157.603089748790 6.98975617864459 -2.74217999637138 1.50825517058769
2026-07-13T20:20:00.000 -785.504310242308 -4143.855560472950 5327.584749098680 7.49762352778109 -1.55376341829156 -0.10027838415895
2026-07-13T20:24:00.000 1020.600378876540 -4361.985237640320 5110.081425955770 7.46162099812643 -0.25291509343352 -1.70118520538149
2026-07-13T20:28:00.000 2752.669056355240 -4263.761636807630 4520.912673941500 6.88436073995995 1.06654906941585 -3.17867380037549
2026-07-13T20:32:00.000 4285.002967969250 -3856.191049761050 3602.805388148170 5.80717919099432 2.30932045003082 -4.42560861652434
2026-07-13T20:36:00.000 5506.240500440970 -3168.671363718040 2422.407622933700 4.30761995604744 3.38518866942099 -5.35099315304963
2026-07-13T20:40:00.000 6327.505950254030 -2250.981012080970 1065.556921195460 2.49441426016999 4.21564498682633 -5.88697674789149
2026-07-13T20:44:00.000 6688.996930046840 -1169.716023693110 -368.945061082445 0.49964684570970 4.73992921222344 -5.99406957441067
2026-07-13T20:48:00.000 6564.472736091570 -3.443039679231 -1776.568022332000 -1.53083608000915 4.91972573882408 -5.66441018570234
2026-07-13T20:52:00.000 5963.221507330920 1163.100179978990 -3054.809879013970 -3.44878773494142 4.74224860132588 -4.92260927053364
2026-07-13T20:56:00.000 4929.255244866990 2245.266143151490 -4110.761447498910 -5.11488212558007 4.22097752245225 -3.82342871879563
2026-07-13T21:00:00.000 3537.918591235820 3164.673907007490 -4867.848458990610 -6.40889183938253 3.39424649564132 -2.44731502323214
2026-07-13T21:04:00.000 1890.271238778350 3854.828016833880 -5271.280651389080 -7.23797140746438 2.32213544459437 -0.89421005321129
2026-07-13T21:08:00.000 105.734611974953 4265.822178499580 -5291.874105041580 -7.54277554804156 1.08195534605646 0.72369173553846
2026-07-13T21:12:00.000 -1686.447275326350 4367.833049400420 -4928.066360479890 -7.30121017434065 -0.23719501816526 2.28973295412489
2026-07-13T21:16:00.000 -3356.367351250580 4153.249347750950 -4206.040796886290 -6.52993409102257 -1.54035661121744 3.69066998750175
2026-07-13T21:20:00.000 -4782.721342992920 3637.306196233170 -3177.961164964090 -5.28364933368692 -2.73321070751042 4.82452935108581
2026-07-13T21:24:00.000 -5861.599960545020 2857.127972279160 -1918.363754049750 -3.65185282101981 -3.72878100350596 5.60802031463163
2026-07-13T21:28:00.000 -6514.188827143810 1869.176374387090 -518.870201102171 -1.75296743199680 -4.45395069219141 5.98303968601345
2026-07-13T21:32:00.000 -6692.730372472800 745.204260431900 918.486161796520 0.27425962359791 -4.85526463574830 5.92153247004058
2026-07-13T21:36:00.000 -6384.172864181890 -433.006063100251 2288.806242607370 2.28118726506371 -4.90316789656946 5.42788188641620
2026-07-13T21:40:00.000 -5611.172779644820 -1579.720367720410 3492.153054317690 4.12090897536290 -4.59449936178239 4.53874486050983
2026-07-13T21:44:00.000 -4430.279469814770 -2611.620023428640 4440.947825737840 5.65960944689963 -3.95232127480169 3.31970789410962
2026-07-13T21:48:00.000 -2927.618801315260 -3453.871668507260 5066.318994217580 6.78609550307070 -3.02379484690612 1.86006745342977
2026-07-13T21:52:00.000 -1212.498134513240 -4045.499459440500 5323.008360459580 7.41947948338751 -1.87651097496436 0.26608652266527
2026-07-13T21:56:00.000 590.564821399381 -4343.712140024790 5192.526706696090 7.51457134452180 -0.59348365536484 -1.34678042555233
2026-07-13T22:00:00.000 2350.786723623010 -4326.904874114840 4684.389638199670 7.06460605555038 0.73276593612757 -2.86192662699904
2026-07-13T22:04:00.000 3940.444223259890 -3996.195908255350 3835.442958437540 6.10174389698092 2.00648354999089 -4.16953893846605
2026-07-13T22:08:00.000 5244.042903146240 -3375.410063832200 2707.294958767860 4.69521482999549 3.13531579675222 -5.17432475664285
2026-07-13T22:12:00.000 6166.733268386000 -2509.464741763910 1381.958989960080 2.94686831329721 4.03694593205711 -5.80263479181671
2026-07-13T22:16:00.000 6641.338623086280 -1461.184237309900 -44.071315803401 0.98404947550267 4.64544613490347 -6.00826243022036
2026-07-13T22:20:00.000 6633.373197358800 -306.723206898585 -1466.899338929470 -1.04988737247078 4.91637112271730 -5.77613278046107
2026-07-13T22:24:00.000 6143.605471849930 870.031662522349 -2782.895636302180 -3.00637688932497 4.83015761887627 -5.12355386546343
2026-07-13T22:28:00.000 5207.942513186670 1983.657124016400 -3896.358637514080 -4.74305452555872 4.39361023898125 -4.09879938487417
2026-07-13T22:32:00.000 3894.635548033770 2953.459126675610 -4726.503192544430 -6.13439100193946 3.63900769935137 -2.77704620732933
2026-07-13T22:36:00.000 2299.141723319780 3709.284988476640 -5213.234574961830 -7.08047270476824 2.62132752359533 -1.25443498886293
2026-07-13T22:40:00.000 537.144568736601 4196.493854747300 -5321.353671549680 -7.51358232571744 1.41406252952165 0.35894918129053
2026-07-13T22:44:00.000 -1263.742291587080 4379.791682622100 -5042.988668535990 -7.40254536284605 0.10400154491108 1.94676801577229
2026-07-13T22:48:00.000 -2973.033691478090 4245.721598544100 -4398.150544719690 -6.75475307990953 -1.21468084801859 3.39433325199317
2026-07-13T22:52:00.000 -4466.648844557580 3803.692981835950 -3433.389196450720 -5.61597634752439 -2.44670089862242 4.59646626846760
2026-07-13T22:56:00.000 -5635.866491750280 3085.443326855560 -2218.592319646330 -4.06777709628400 -3.50240583904556 5.46508008390558
2026-07-13T23:00:00.000 -6395.331241009660 2142.884274682770 -842.052171491523 -2.22221179757760 -4.30439879725617 5.93590510685463
2026-07-13T23:04:00.000 -6689.481358679630 1044.419031714700 595.919436905236 -0.21397961026961 -4.79358075375931 5.97378046143874
2026-07-13T23:08:00.000 -6496.794924081890 -130.059269460248 1990.400000091720 1.80979741625556 -4.93394151177797 5.57571529529771
2026-07-13T23:12:00.000 -5831.422337850700 -1295.085201112520 3239.661541071920 3.70088385917791 -4.71535621196598 4.77115256530128
2026-07-13T23:16:00.000 -4742.070028878150 -2365.962809357210 4252.724430651380 5.32141753682057 -4.15427103330955 3.61957484344733
2026-07-13T23:20:00.000 -3308.244915903230 -3264.990531076980 4956.009046715620 6.55412833787569 -3.29209382717144 2.20551119963650
2026-07-13T23:24:00.000 -1634.291885247040 -3927.063234327150 5298.580879045750 7.31044684517087 -2.19167222293568 0.63195869548510
2026-07-13T23:28:00.000 158.223506633488 -4304.275336792270 5255.706886093280 7.53622073701453 -0.93265442059657 -0.98701870486823
2026-07-13T23:32:00.000 1939.257559220150 -4369.306240384010 4830.561455107600 7.21534646890313 0.39409003163311 -2.53429976756128
2026-07-13T23:36:00.000 3579.588968280150 -4117.357278505090 4053.977699734380 6.37073325900264 1.69282063284779 -3.89782360975835
2026-07-13T23:40:00.000 4960.070828145860 -3566.544325430440 2982.299188319160 5.06301886003352 2.86943667090986 -4.97836261860760
2026-07-13T23:44:00.000 5980.275818203130 -2756.692423638250 1693.401074853200 3.38670790343615 3.83824182860625 -5.69681838696303
2026-07-13T23:48:00.000 6565.913916640350 -1746.535669268960 281.106808387641 1.46381287046775 4.52838922906825 -6.00030580377274
2026-07-13T23:52:00.000 6674.394189402760 -609.461060126490 -1151.680624179910 -0.56521114395620 4.88941302587833 -5.86656479274499
2026-07-13T23:56:00.000 6297.991468185510 571.889939374834 -2500.585827312960 -2.55211659060597 4.89516014870909 -5.30565254272981
2026-07-14T00:00:00.000 5464.366371863280 1711.728799946680 -3667.467504476180 -4.35215784445546 4.54569171852750 -4.35910499247272
